order_id,customer_id,product_id,quantity,discounted_price,revenue,order_date,,,,
465,3574,753,4,6075.39,24301.57,01-06-2023,,,,
466,1726,211,4,50810.94,203243.76,06-07-2023,,,,
467,4731,757,1,8552.28,8552.28,07-02-2023,,,,
468,4766,430,5,36638.40,183192.00,21-03-2023,,,,
469,3824,669,1,2137.03,2137.03,04-05-2023,,,,
470,3690,571,3,33015.73,99047.19,18-05-2023,,,,
471,1946,616,4,56946.28,227785.11,26-04-2023,,,,
472,5591,553,3,11241.25,33723.75,14-06-2023,,,,
473,4761,521,4,7652.04,30608.16,05-09-2023,,,,
474,1472,667,1,50369.76,50369.76,07-02-2023,,,,
475,4861,604,4,2384.50,9538.00,02-08-2023,,,,
476,4273,336,1,26812.71,26812.71,22-06-2023,,,,
477,4482,764,5,3686.88,18434.38,17-08-2023,,,,
478,4890,307,3,2217.60,6652.80,01-02-2023,,,,
479,2400,450,4,1043.34,4173.35,27-06-2023,,,,
480,3051,358,3,2103.75,6311.25,27-08-2023,,,,
481,3204,234,2,49997.85,99995.70,30-03-2023,,,,
482,2594,397,3,5255.00,15765.00,29-03-2023,,,,
483,2350,789,4,90302.40,361209.60,23-11-2023,,,,
484,4227,696,4,2355.52,9422.08,22-11-2023,,,,
485,4713,565,4,89486.01,357944.04,28-12-2023,,,,
486,2555,207,4,3472.25,13889.00,18-03-2023,,,,
487,3592,216,2,7652.04,15304.08,10-01-2023,,,,
488,2851,347,1,65325.04,65325.04,16-11-2023,,,,
489,4229,439,3,2067.50,6202.50,14-08-2023,,,,
490,1624,799,5,34325.46,171627.30,18-09-2023,,,,
491,1865,565,3,2420.00,7260.00,12-05-2023,,,,
492,4063,449,1,1685.30,1685.30,07-02-2023,,,,
493,4773,409,3,85494.60,256483.80,14-12-2023,,,,
494,1985,384,4,1870.00,7480.00,17-08-2023,,,,
495,4100,364,1,23484.96,23484.96,03-01-2023,,,,
496,4942,309,1,660.96,660.96,09-02-2023,,,,
497,1453,755,1,3690.88,3690.88,01-01-2023,,,,
498,2147,226,1,63943.45,63943.45,04-06-2023,,,,
499,5648,314,1,2413.76,2413.76,04-01-2023,,,,
500,2316,278,4,1725.00,6900.00,13-10-2023,,,,
501,1269,201,3,5443.74,16331.22,02-07-2023,,,,
502,1110,436,3,19231.25,57693.75,15-08-2023,,,,
503,4067,395,4,35986.25,143945.00,20-08-2023,,,,
504,3627,308,1,11110.25,11110.25,21-03-2023,,,,
505,3924,224,3,44757.35,134272.05,08-03-2023,,,,
506,3908,600,3,4647.25,13941.74,19-04-2023,,,,
507,1848,310,3,61051.20,183153.60,29-07-2023,,,,
508,1300,226,2,20137.86,40275.72,11-07-2023,,,,
509,3077,492,1,10093.55,10093.55,18-06-2023,,,,
510,5320,219,3,35228.08,105684.24,07-11-2023,,,,
511,2691,582,4,8552.28,34209.12,13-07-2023,,,,
512,3179,266,5,77539.50,387697.50,07-10-2023,,,,
513,3564,491,1,486.20,486.20,10-01-2023,,,,
514,1983,497,3,9002.40,27007.20,23-09-2023,,,,
515,1178,324,2,38393.82,76787.64,18-07-2023,,,,
516,2620,441,5,2554.31,12771.56,03-08-2023,,,,
517,4258,254,4,2286.50,9146.00,14-08-2023,,,,
518,4857,696,5,5543.44,27717.20,24-11-2023,,,,
519,5994,762,4,17698.50,70794.00,27-06-2023,,,,
520,5293,693,2,5458.86,10917.72,04-05-2023,,,,
521,5994,650,5,1180.80,5904.00,19-07-2023,,,,
522,3072,758,4,6762.81,27051.25,12-08-2023,,,,
523,2617,596,1,16427.40,16427.40,04-07-2023,,,,
524,4239,752,4,5984.00,23936.00,22-11-2023,,,,
525,1545,790,1,2719.80,2719.80,10-03-2023,,,,
526,1409,778,4,8102.16,32408.64,05-07-2023,,,,
527,1584,268,4,27211.60,108846.40,21-09-2023,,,,
528,1095,349,1,63398.88,63398.88,24-11-2023,,,,
529,5125,709,5,3688.11,18440.54,23-06-2023,,,,
530,2377,790,5,4295.50,21477.50,23-05-2023,,,,
531,1955,546,2,26708.68,53417.36,13-01-2023,,,,
532,4114,694,4,35523.16,142092.64,27-01-2023,,,,
533,1889,308,1,2740.74,2740.74,13-07-2023,,,,
534,1440,231,4,18950.60,75802.40,20-03-2023,,,,
535,2439,240,3,56121.25,168363.75,17-08-2023,,,,
536,4295,206,3,1154.25,3462.75,02-08-2023,,,,
537,2546,584,2,2342.32,4684.64,30-11-2023,,,,
538,1498,670,1,31591.10,31591.10,31-03-2023,,,,
539,5935,490,3,52282.80,156848.40,13-07-2023,,,,
540,5657,516,5,29906.80,149534.00,29-05-2023,,,,
541,4713,627,5,72343.83,361719.15,10-09-2023,,,,
542,5487,482,3,52152.43,156457.29,20-05-2023,,,,
543,1470,385,4,56440.80,225763.20,04-09-2023,,,,
544,5393,452,5,5828.94,29144.70,29-09-2023,,,,
545,1757,691,1,15965.04,15965.04,31-01-2023,,,,
546,4886,308,2,3075.15,6150.30,23-03-2023,,,,
547,2166,682,5,59658.55,298292.75,03-06-2023,,,,
548,3897,246,5,35426.88,177134.40,02-01-2023,,,,
549,2644,364,5,78738.38,393691.88,09-10-2023,,,,
550,1284,667,2,59349.51,118699.02,26-05-2023,,,,
551,5023,430,4,22118.67,88474.68,30-04-2023,,,,
552,5278,650,2,4169.00,8338.00,10-05-2023,,,,
553,2475,690,3,3826.05,11478.15,26-06-2023,,,,
554,1366,217,2,2926.80,5853.60,16-02-2023,,,,
555,1077,282,2,49777.50,99555.00,04-08-2023,,,,
556,2265,253,3,27211.68,81635.04,03-07-2023,,,,
557,3787,479,2,48421.44,96842.88,06-11-2023,,,,
558,2891,336,2,60673.68,121347.36,23-07-2023,,,,
559,2664,407,2,1467.32,2934.65,13-04-2023,,,,
560,1792,318,3,1953.00,5859.00,05-08-2023,,,,
561,1367,494,2,48422.88,96845.76,29-05-2023,,,,
562,1673,600,4,22418.96,89675.82,03-09-2023,,,,
563,1433,227,4,2001.08,8004.32,22-01-2023,,,,
564,1834,392,5,2395.20,11976.00,11-01-2023,,,,
565,5998,643,4,44918.08,179672.32,11-06-2023,,,,
566,3158,346,2,1639.04,3278.07,10-02-2023,,,,
567,3533,381,4,50690.00,202760.00,05-08-2023,,,,
568,3345,217,3,8552.28,25656.84,08-04-2023,,,,
569,4170,443,3,29235.75,87707.25,11-03-2023,,,,
570,1901,395,1,47637.66,47637.66,09-09-2023,,,,
571,2707,527,1,31718.18,31718.18,19-10-2023,,,,
572,2546,743,1,41462.00,41462.00,14-03-2023,,,,
573,4549,357,2,1940.63,3881.25,11-08-2023,,,,
574,5021,672,2,1053.15,2106.30,25-04-2023,,,,
575,2617,568,4,3790.80,15163.20,13-12-2023,,,,
576,1516,414,1,43313.55,43313.55,17-04-2023,,,,
577,1819,612,5,6587.68,32938.40,26-11-2023,,,,
578,3936,418,2,4120.20,8240.40,02-10-2023,,,,
579,4299,722,5,49978.17,249890.85,14-05-2023,,,,
580,3044,551,5,36503.94,182519.70,20-07-2023,,,,
581,1019,280,2,58499.55,116999.10,08-10-2023,,,,
582,1924,686,3,31663.68,94991.04,15-07-2023,,,,
583,3365,460,2,18780.75,37561.50,16-02-2023,,,,
584,3279,554,4,4197.90,16791.60,03-04-2023,,,,
585,5800,490,5,2591.41,12957.05,16-06-2023,,,,
586,4633,500,1,3078.29,3078.29,12-04-2023,,,,
587,1789,533,3,8102.16,24306.48,09-02-2023,,,,
588,3205,230,4,2753.48,11013.92,01-01-2023,,,,
589,3726,585,3,3014.28,9042.84,20-07-2023,,,,
590,1703,250,1,2528.85,2528.85,02-06-2023,,,,
591,2393,436,5,18465.55,92327.75,12-06-2023,,,,
592,2591,551,2,58234.05,116468.10,13-04-2023,,,,
593,5547,503,2,21249.60,42499.20,11-11-2023,,,,
594,4888,367,2,3140.65,6281.30,17-06-2023,,,,
595,1306,527,2,1487.70,2975.40,01-02-2023,,,,
596,2437,445,5,58737.60,293688.00,05-12-2023,,,,
597,3774,324,4,1955.70,7822.80,17-03-2023,,,,
598,1026,387,2,762.85,1525.70,26-03-2023,,,,
599,4382,601,4,45549.32,182197.26,12-06-2023,,,,
600,2761,573,2,67172.65,134345.30,04-06-2023,,,,
601,1813,787,3,3161.07,9483.21,05-05-2023,,,,
602,5313,262,4,81243.00,324972.00,31-10-2023,,,,
603,3732,729,1,2221.77,2221.77,09-09-2023,,,,
604,1854,520,2,67949.70,135899.40,28-10-2023,,,,
605,2720,621,3,3090.96,9272.88,06-07-2023,,,,
606,1074,378,4,20569.23,82276.92,14-05-2023,,,,
607,2177,536,4,14221.31,56885.22,13-04-2023,,,,
608,4800,657,5,14692.86,73464.30,02-04-2023,,,,
609,4733,253,4,1679.13,6716.52,21-02-2023,,,,
610,4332,513,2,767.52,1535.04,28-09-2023,,,,
611,5067,242,3,4872.00,14616.00,15-11-2023,,,,
612,1484,249,4,3791.07,15164.28,31-12-2023,,,,
613,5235,455,1,2839.36,2839.36,20-01-2023,,,,
614,1416,230,5,2099.88,10499.40,29-12-2023,,,,
615,1467,580,5,39073.68,195368.40,05-01-2023,,,,
616,1695,252,3,3604.68,10814.04,24-07-2023,,,,
617,5212,746,3,36475.20,109425.60,31-10-2023,,,,
618,5411,373,4,1318.52,5274.08,20-01-2023,,,,
619,1443,542,5,1490.00,7450.00,05-08-2023,,,,
620,4785,554,3,4686.22,14058.66,10-05-2023,,,,
621,2913,795,1,12092.27,12092.27,12-02-2023,,,,
622,3873,429,3,2228.99,6686.96,27-05-2023,,,,
623,4670,257,3,53876.97,161630.91,14-12-2023,,,,
624,5604,272,4,24453.75,97815.00,07-08-2023,,,,
625,2720,497,2,19156.41,38312.82,02-09-2023,,,,
626,3424,232,5,71200.00,356000.00,15-08-2023,,,,
627,4584,519,1,3519.00,3519.00,03-10-2023,,,,
628,5926,766,4,41795.25,167181.00,14-03-2023,,,,
629,4284,754,4,6366.33,25465.32,25-12-2023,,,,
630,5082,625,4,589.95,2359.80,12-03-2023,,,,
631,1138,554,4,17075.20,68300.80,16-06-2023,,,,
632,1283,286,2,625.57,1251.15,04-10-2023,,,,
633,2552,460,4,6181.20,24724.80,19-12-2023,,,,
634,3713,347,4,40495.64,161982.56,01-06-2023,,,,
635,5576,562,2,45776.25,91552.50,18-09-2023,,,,
636,4352,673,3,2954.22,8862.64,15-05-2023,,,,
637,1709,267,2,13781.25,27562.50,14-08-2023,,,,
638,1073,207,4,22494.23,89976.92,21-05-2023,,,,
639,4266,368,1,58555.00,58555.00,21-03-2023,,,,
640,2626,358,2,3909.60,7819.20,26-07-2023,,,,
641,4261,605,4,3906.78,15627.12,19-06-2023,,,,
642,5797,584,3,39083.95,117251.85,16-03-2023,,,,
643,1654,338,1,46801.43,46801.43,03-10-2023,,,,
644,4443,209,2,23118.75,46237.50,23-08-2023,,,,
645,1014,201,4,1603.03,6412.12,30-05-2023,,,,
646,1386,305,2,34477.88,68955.75,03-02-2023,,,,
647,4702,756,3,979.88,2939.63,03-08-2023,,,,
648,1262,662,4,50420.70,201682.80,21-03-2023,,,,
649,4055,217,2,8102.16,16204.32,27-07-2023,,,,
650,5832,395,1,7652.04,7652.04,19-07-2023,,,,
651,4836,668,3,3455.53,10366.59,29-09-2023,,,,
652,2055,300,4,16710.50,66842.00,03-08-2023,,,,
653,4535,222,4,2249.22,8996.88,10-07-2023,,,,
654,3231,735,1,1373.13,1373.13,26-05-2023,,,,
655,1698,712,3,4679.70,14039.10,17-10-2023,,,,
656,3956,342,3,13766.63,41299.88,30-08-2023,,,,
657,1135,394,4,1976.00,7904.00,24-01-2023,,,,
658,3174,460,2,17390.70,34781.40,15-07-2023,,,,
659,2880,280,5,36632.48,183162.38,24-02-2023,,,,
660,2899,329,4,48361.84,193447.36,26-11-2023,,,,
661,3053,655,3,5849.28,17547.84,02-11-2023,,,,
662,2425,644,2,24341.13,48682.26,18-05-2023,,,,
663,2797,413,4,73004.40,292017.60,03-12-2023,,,,
664,5377,340,3,5845.92,17537.76,25-11-2023,,,,
665,3612,464,4,35989.14,143956.54,04-09-2023,,,,
666,4813,756,4,4840.20,19360.80,25-02-2023,,,,
667,4482,476,2,23961.80,47923.61,29-06-2023,,,,
668,5075,258,3,3571.20,10713.60,07-02-2023,,,,
669,3769,401,2,1501.11,3002.22,19-09-2023,,,,
670,1259,469,4,34865.48,139461.90,25-10-2023,,,,
671,4078,298,4,60216.32,240865.28,25-11-2023,,,,
672,5832,271,2,4344.03,8688.06,02-02-2023,,,,
673,1558,797,2,27990.00,55980.00,26-12-2023,,,,
674,4353,399,2,11172.00,22344.00,21-07-2023,,,,
675,1665,688,1,57027.96,57027.96,05-05-2023,,,,
676,5312,534,3,4768.05,14304.15,03-10-2023,,,,
677,4581,758,3,4539.15,13617.45,28-04-2023,,,,
678,5202,543,5,895.85,4479.25,06-03-2023,,,,
679,5453,756,5,3176.80,15884.00,26-05-2023,,,,
680,4778,677,3,17280.98,51842.93,16-10-2023,,,,
681,1880,599,4,6695.91,26783.64,04-09-2023,,,,
682,3010,612,5,2464.02,12320.10,13-12-2023,,,,
683,5977,519,1,3206.40,3206.40,15-01-2023,,,,
684,4508,733,1,4538.40,4538.40,04-01-2023,,,,
685,1961,581,4,34454.88,137819.52,29-11-2023,,,,
686,4176,570,4,11715.20,46860.80,28-11-2023,,,,
687,3343,736,5,6651.00,33255.00,28-10-2023,,,,
688,3812,796,2,73873.44,147746.88,14-11-2023,,,,
689,2419,304,5,13402.80,67014.00,16-07-2023,,,,
690,2995,574,5,5395.50,26977.50,08-10-2023,,,,
691,1794,320,5,47813.35,239066.75,16-03-2023,,,,
692,3403,381,2,36397.53,72795.06,14-09-2023,,,,
693,4318,763,4,25621.31,102485.24,07-09-2023,,,,
694,3204,279,2,61982.94,123965.88,16-07-2023,,,,
695,1113,214,1,41197.13,41197.13,15-09-2023,,,,
696,5746,503,1,88791.00,88791.00,04-10-2023,,,,
697,5861,727,3,50830.13,152490.39,18-09-2023,,,,
698,4781,532,4,13391.96,53567.85,18-04-2023,,,,
699,3273,730,2,12053.25,24106.50,23-05-2023,,,,
700,1273,295,1,5055.00,5055.00,11-10-2023,,,,
701,4883,768,3,2816.37,8449.11,04-12-2023,,,,
702,2153,417,4,2983.86,11935.44,25-05-2023,,,,
703,1482,763,5,47467.20,237336.00,19-07-2023,,,,
704,2847,461,4,12942.00,51768.00,01-07-2023,,,,
705,5869,244,1,1083.00,1083.00,18-07-2023,,,,
706,5195,228,1,18322.20,18322.20,13-07-2023,,,,
707,2009,756,4,47313.21,189252.84,03-04-2023,,,,
708,4566,227,1,5394.06,5394.06,26-04-2023,,,,
709,1401,778,1,8102.16,8102.16,14-02-2023,,,,
710,4606,314,2,20861.10,41722.20,02-09-2023,,,,
711,2078,467,3,8102.16,24306.48,24-07-2023,,,,
712,2216,317,5,3801.74,19008.68,11-04-2023,,,,
713,4320,400,3,4805.39,14416.16,22-09-2023,,,,
714,1204,733,5,8102.16,40510.80,02-02-2023,,,,
715,1172,672,2,38263.72,76527.44,30-05-2023,,,,
716,5201,415,4,4170.40,16681.60,03-09-2023,,,,
717,4079,332,1,47906.82,47906.82,14-09-2023,,,,
718,3975,529,4,58205.79,232823.16,24-12-2023,,,,
719,5022,748,2,28753.50,57507.00,01-10-2023,,,,
720,3056,651,3,4726.85,14180.55,24-03-2023,,,,
721,3031,386,3,10638.48,31915.44,21-11-2023,,,,
722,3200,597,4,41187.51,164750.04,29-09-2023,,,,
723,1970,781,2,7015.75,14031.50,24-03-2023,,,,
724,3121,390,4,4134.83,16539.30,15-06-2023,,,,
725,3391,779,3,94780.80,284342.40,17-11-2023,,,,
726,2144,776,3,39442.15,118326.44,09-04-2023,,,,
727,1902,224,5,27548.85,137744.25,26-04-2023,,,,
728,3697,261,2,7030.80,14061.60,26-07-2023,,,,
729,2700,776,1,2793.00,2793.00,13-10-2023,,,,
730,1014,656,4,40230.00,160920.00,22-03-2023,,,,
731,2419,492,1,33880.80,33880.80,19-01-2023,,,,
732,3821,431,1,62618.40,62618.40,22-11-2023,,,,
733,2098,243,2,3017.25,6034.50,02-08-2023,,,,
734,4345,282,4,23312.80,93251.20,17-01-2023,,,,
735,4261,381,1,960.00,960.00,05-01-2023,,,,
736,3051,245,3,19711.80,59135.40,12-03-2023,,,,
737,3816,744,3,2910.70,8732.10,22-09-2023,,,,
738,1202,273,5,7362.40,36812.00,17-01-2023,,,,
739,4896,279,1,18599.39,18599.39,03-04-2023,,,,
740,1179,465,2,5605.00,11210.00,13-08-2023,,,,
741,5143,315,5,2665.20,13326.00,23-07-2023,,,,
742,3346,227,4,2306.60,9226.40,24-03-2023,,,,
743,1272,204,5,2459.84,12299.18,07-04-2023,,,,
744,3314,778,3,57201.43,171604.29,16-09-2023,,,,
745,2326,737,1,1259.10,1259.10,02-02-2023,,,,
746,1966,201,2,15397.50,30795.00,11-10-2023,,,,
747,5083,609,4,44438.40,177753.60,01-11-2023,,,,
748,5680,389,5,9002.40,45012.00,15-04-2023,,,,
749,2105,242,2,25239.90,50479.80,27-10-2023,,,,
750,1432,568,3,93837.96,281513.88,29-12-2023,,,,
751,4458,585,5,4156.25,20781.25,15-03-2023,,,,
752,4627,527,1,70027.50,70027.50,27-10-2023,,,,
753,3531,649,3,82291.28,246873.84,19-11-2023,,,,
754,5243,601,1,4986.10,4986.10,17-03-2023,,,,
755,4428,305,2,1128.60,2257.20,16-02-2023,,,,
756,4115,222,1,45273.80,45273.80,15-05-2023,,,,
757,1477,302,4,3446.84,13787.34,15-04-2023,,,,
758,4074,711,5,46654.50,233272.50,03-07-2023,,,,
759,1204,765,1,2348.17,2348.17,02-04-2023,,,,
760,2578,423,4,35128.72,140514.88,22-05-2023,,,,
761,1167,592,4,32504.06,130016.24,02-06-2023,,,,
762,2780,759,3,40103.80,120311.40,20-05-2023,,,,
763,5636,331,4,42885.90,171543.60,05-07-2023,,,,
764,3781,241,2,8558.40,17116.80,24-11-2023,,,,
765,2146,725,4,9002.40,36009.60,15-03-2023,,,,
766,3658,619,1,3762.50,3762.50,10-08-2023,,,,
767,2035,514,4,83845.58,335382.30,10-10-2023,,,,
768,1235,683,4,5184.72,20738.88,12-11-2023,,,,
769,2550,612,3,3181.46,9544.37,26-02-2023,,,,
770,2852,266,1,26198.70,26198.70,02-05-2023,,,,
771,3382,694,2,35397.45,70794.90,06-05-2023,,,,
772,2492,258,4,18892.44,75569.76,15-04-2023,,,,
773,2122,518,4,2907.00,11628.00,19-10-2023,,,,
774,2715,637,4,5836.00,23344.00,25-08-2023,,,,
775,4680,624,5,25654.20,128271.00,21-05-2023,,,,
776,5419,502,3,2706.21,8118.63,22-02-2023,,,,
777,2315,658,4,14738.49,58953.96,20-09-2023,,,,
778,3614,433,5,3132.60,15663.00,10-06-2023,,,,
779,3923,565,4,7571.20,30284.80,14-11-2023,,,,
780,2374,213,4,8013.06,32052.24,23-05-2023,,,,
781,1543,384,1,32647.94,32647.94,31-08-2023,,,,
782,5178,457,1,46152.70,46152.70,30-05-2023,,,,
783,2107,568,4,31623.28,126493.12,01-09-2023,,,,
784,3400,281,4,1655.14,6620.55,27-06-2023,,,,
785,5948,577,1,77480.73,77480.73,01-12-2023,,,,
786,2088,404,1,4389.00,4389.00,30-10-2023,,,,
787,5744,680,3,4386.96,13160.88,15-02-2023,,,,
788,2934,564,3,4013.94,12041.82,10-07-2023,,,,
789,2191,295,5,579.88,2899.40,10-01-2023,,,,
790,5573,224,3,9002.40,27007.20,16-10-2023,,,,
791,3779,736,3,3195.80,9587.40,12-03-2023,,,,
792,3054,269,4,5721.18,22884.72,20-07-2023,,,,
793,4946,259,1,8724.80,8724.80,18-11-2023,,,,
794,4583,287,5,19344.38,96721.88,16-10-2023,,,,
795,4245,441,2,97499.07,194998.14,07-12-2023,,,,
796,5526,340,5,75399.66,376998.30,01-12-2023,,,,
797,5248,765,3,8659.50,25978.50,16-10-2023,,,,
798,4857,202,4,4195.20,16780.80,27-10-2023,,,,
799,1811,285,4,21201.70,84806.80,22-09-2023,,,,
800,4501,562,5,1048.32,5241.60,25-11-2023,,,,
801,3867,383,2,9002.40,18004.80,29-06-2023,,,,
802,2096,293,2,19928.88,39857.76,23-02-2023,,,,
803,5582,218,3,3048.75,9146.25,03-08-2023,,,,
804,5748,322,4,4062.24,16248.96,16-09-2023,,,,
805,4425,353,2,25356.45,50712.90,25-04-2023,,,,
806,2875,785,4,45740.24,182960.96,02-09-2023,,,,
807,5226,684,3,5057.00,15171.00,18-08-2023,,,,
808,2807,491,2,1824.57,3649.14,16-05-2023,,,,
809,1054,774,3,16990.56,50971.68,27-12-2023,,,,
810,4557,666,1,972.00,972.00,06-08-2023,,,,
811,4814,699,5,346.40,1732.00,13-01-2023,,,,
812,1053,371,5,4713.45,23567.25,12-04-2023,,,,
813,1477,296,4,40412.00,161648.00,23-03-2023,,,,
814,1611,261,4,4645.31,18581.24,02-06-2023,,,,
815,5105,467,3,1119.24,3357.71,04-06-2023,,,,
816,1589,280,3,57555.60,172666.80,12-10-2023,,,,
817,3524,318,2,2982.24,5964.48,17-07-2023,,,,
818,5276,251,1,4281.25,4281.25,30-08-2023,,,,
819,2395,352,2,1673.44,3346.88,11-08-2023,,,,
820,4282,441,2,8552.28,17104.56,10-11-2023,,,,
821,2019,459,5,2429.63,12148.13,08-05-2023,,,,
822,4284,401,4,40633.74,162534.96,15-07-2023,,,,
823,3516,576,1,51639.97,51639.97,26-09-2023,,,,
824,5472,593,2,891.48,1782.96,09-06-2023,,,,
825,1583,784,4,6494.63,25978.50,26-08-2023,,,,
826,1294,313,1,4213.30,4213.30,07-09-2023,,,,
827,2559,513,5,74752.20,373761.00,18-12-2023,,,,
828,1517,791,1,13304.94,13304.94,27-07-2023,,,,
829,3288,316,5,60110.44,300552.21,17-06-2023,,,,
830,1723,644,4,4909.50,19638.00,02-10-2023,,,,
831,4986,212,1,3821.04,3821.04,07-01-2023,,,,
832,5588,230,3,14172.00,42516.00,20-01-2023,,,,
833,5898,676,4,27712.08,110848.32,13-01-2023,,,,
834,1863,773,1,3990.75,3990.75,13-03-2023,,,,
835,2287,611,1,8318.61,8318.61,19-12-2023,,,,
836,3022,755,3,19310.46,57931.38,15-07-2023,,,,
837,2582,295,3,25498.22,76494.65,20-02-2023,,,,
838,2249,713,4,2053.80,8215.20,19-12-2023,,,,
839,4456,430,1,32190.40,32190.40,30-05-2023,,,,
840,2621,794,5,1334.66,6673.28,04-02-2023,,,,
841,3121,209,1,38582.70,38582.70,24-09-2023,,,,
842,1346,759,5,40595.40,202977.00,24-02-2023,,,,
843,3953,571,5,7652.04,38260.20,14-01-2023,,,,
844,1988,542,1,1265.40,1265.40,30-10-2023,,,,
845,1752,236,4,5311.80,21247.20,08-12-2023,,,,
846,4091,744,3,1358.91,4076.73,02-04-2023,,,,
847,3496,356,2,18825.00,37650.00,11-10-2023,,,,
848,2196,366,5,22422.57,112112.83,04-05-2023,,,,
849,1138,729,2,41248.80,82497.60,20-11-2023,,,,
850,4475,697,5,16957.98,84789.90,01-09-2023,,,,
851,3514,222,3,435.60,1306.80,06-02-2023,,,,
852,3957,506,3,3296.70,9890.10,21-02-2023,,,,
853,2971,270,1,3396.75,3396.75,23-04-2023,,,,
854,3711,660,1,49030.55,49030.55,19-03-2023,,,,
855,3285,759,5,1093.50,5467.50,30-10-2023,,,,
856,5670,744,1,2960.10,2960.10,18-06-2023,,,,
857,5404,691,1,26328.96,26328.96,18-01-2023,,,,
858,5666,570,4,7229.88,28919.52,24-12-2023,,,,
859,3263,402,3,5662.50,16987.50,31-08-2023,,,,
860,2869,283,2,39691.00,79382.00,08-03-2023,,,,
861,5116,216,3,67411.05,202233.15,31-10-2023,,,,
862,2058,613,3,20048.23,60144.68,17-04-2023,,,,
863,5334,374,4,49141.80,196567.20,21-06-2023,,,,
864,5587,755,5,3471.30,17356.50,01-07-2023,,,,
865,3295,704,2,7652.04,15304.08,23-10-2023,,,,
866,3718,445,4,3888.00,15552.00,17-01-2023,,,,
867,5478,393,4,30955.05,123820.18,28-05-2023,,,,
868,2279,550,2,7652.04,15304.08,03-04-2023,,,,
869,3506,644,3,7022.08,21066.24,21-11-2023,,,,
870,1891,585,5,3136.14,15680.70,16-02-2023,,,,
871,5617,495,5,2620.80,13104.00,23-02-2023,,,,
872,5615,362,1,2169.80,2169.80,15-03-2023,,,,
873,1911,430,1,45883.86,45883.86,04-05-2023,,,,
874,1052,569,1,4240.48,4240.48,26-11-2023,,,,
875,1606,462,5,2653.20,13266.00,28-10-2023,,,,
876,3230,413,3,51000.00,153000.00,29-08-2023,,,,
877,2127,235,4,1899.70,7598.80,27-05-2023,,,,
878,4223,573,3,11019.60,33058.80,27-07-2023,,,,
879,5424,273,5,57576.00,287880.00,28-07-2023,,,,
880,5327,321,4,40175.25,160701.00,14-03-2023,,,,
881,5691,451,2,28966.50,57933.00,24-10-2023,,,,
882,2254,471,1,4285.79,4285.79,23-04-2023,,,,
883,4536,472,5,4734.90,23674.48,29-05-2023,,,,
884,5632,539,1,1472.63,1472.63,19-05-2023,,,,
885,4931,765,3,41436.00,124308.00,15-03-2023,,,,
886,3509,792,1,2188.00,2188.00,07-01-2023,,,,
887,1883,210,1,4950.06,4950.06,16-06-2023,,,,
888,5201,504,2,4778.88,9557.76,07-11-2023,,,,
889,3349,218,1,1606.50,1606.50,14-02-2023,,,,
890,3285,612,5,6746.80,33734.02,25-02-2023,,,,
891,2946,410,4,1920.10,7680.40,04-09-2023,,,,
892,1566,375,2,8407.65,16815.30,02-06-2023,,,,
893,5870,745,1,40570.20,40570.20,02-05-2023,,,,
894,4536,368,1,1077.38,1077.38,02-08-2023,,,,
895,3482,509,2,6626.25,13252.50,20-08-2023,,,,
896,1706,686,5,62046.86,310234.28,19-09-2023,,,,
897,2808,637,1,46863.90,46863.90,03-12-2023,,,,
898,4834,208,2,43497.84,86995.68,07-11-2023,,,,
899,5412,723,2,25546.32,51092.64,30-01-2023,,,,
900,1577,242,4,48805.20,195220.80,06-07-2023,,,,
901,1703,238,3,1094.40,3283.20,07-11-2023,,,,
902,5402,330,4,1504.37,6017.49,28-06-2023,,,,
903,1416,355,5,19092.96,95464.80,29-11-2023,,,,
904,1705,277,4,26424.63,105698.52,21-02-2023,,,,
905,2322,566,5,5734.08,28670.40,05-11-2023,,,,
906,2630,441,5,6526.50,32632.50,07-07-2023,,,,
907,5081,607,5,16219.44,81097.22,18-05-2023,,,,
908,3814,249,3,4735.50,14206.50,09-10-2023,,,,
909,3433,721,5,1680.12,8400.60,03-09-2023,,,,
910,4879,419,2,31100.76,62201.52,27-02-2023,,,,
911,4189,607,2,24390.67,48781.33,01-09-2023,,,,
912,5071,665,2,661.70,1323.40,07-09-2023,,,,
913,2859,687,4,8102.16,32408.64,25-05-2023,,,,
914,1940,527,2,71827.20,143654.40,20-12-2023,,,,
915,5920,215,4,1470.38,5881.50,15-08-2023,,,,
916,4162,359,3,15825.00,47475.00,01-08-2023,,,,
917,1176,285,4,29756.38,119025.50,20-05-2023,,,,
918,2462,288,4,46873.13,187492.50,11-08-2023,,,,
919,5435,278,3,861.08,2583.24,04-01-2023,,,,
920,4024,630,5,39578.40,197892.00,04-12-2023,,,,
921,4846,694,2,51204.24,102408.48,26-07-2023,,,,
922,2436,392,2,3652.00,7304.00,11-05-2023,,,,
923,2471,484,2,11993.67,23987.34,28-02-2023,,,,
924,4807,206,1,38831.13,38831.13,24-06-2023,,,,
925,1648,745,1,3508.64,3508.64,15-09-2023,,,,
926,4907,331,5,13031.15,65155.75,01-03-2023,,,,
927,3159,338,2,2054.16,4108.32,11-12-2023,,,,
928,2267,575,5,4579.29,22896.45,14-12-2023,,,,
929,1656,616,4,24867.60,99470.40,11-06-2023,,,,
930,4956,356,4,27099.60,108398.40,03-07-2023,,,,
